Date,HH:MM,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
2000/10/14,13:00,6.6,4.6,87,93680,654,9999,320,103,0,103,12,0,12,9999,90,1.9,10,10,12.9,1500,9,'04000000,0,0,0,88,999,999,99
2000/10/14,14:00,6.6,5.5,93,93710,617,9999,321,109,0,109,13,0,13,9999,40,1.9,10,10,16.1,330,9,'04000000,0,0,0,88,999,999,99
2000/10/14,15:00,6.8,5.5,91,93710,528,9999,322,93,0,93,11,0,11,9999,30,1.1,10,10,24.1,990,9,'00000000,0,0,0,88,999,999,99
2000/10/14,16:00,6.9,5.3,90,93680,392,9999,323,74,0,74,9,0,9,9999,0,0,10,10,24.1,750,9,'00000000,0,0,0,88,999,999,99
2000/10/14,17:00,6.8,5.4,91,93680,219,9999,322,32,0,32,4,0,4,9999,220,1.9,10,10,24.1,1470,9,'00000000,0,0,0,88,999,999,99
2000/10/14,18:00,6.1,5.1,93,93710,38,9999,285,3,0,3,0,0,0,9999,220,1.9,5,2,24.1,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/14,19:00,5.7,5,95,93710,0,9999,275,0,0,0,0,0,0,9999,230,1.9,4,0,14.5,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/14,20:00,4.6,4,96,93680,0,9999,269,0,0,0,0,0,0,9999,240,1.9,4,0,14.5,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/14,21:00,4.4,4,97,93680,0,9999,269,0,0,0,0,0,0,9999,220,2.5,3,0,12.9,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/14,22:00,3.3,2.7,96,93680,0,9999,263,0,0,0,0,0,0,9999,240,1.9,1,0,12.9,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/14,23:00,2.6,2.1,96,93680,0,9999,260,0,0,0,0,0,0,9999,210,1.9,0,0,9.7,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/14,24:00,2.3,1.7,96,93680,0,9999,258,0,0,0,0,0,0,9999,230,1.7,0,0,9.7,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/15,01:00,1.3,0.7,96,93650,0,9999,254,0,0,0,0,0,0,9999,200,1.9,0,0,11.3,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/15,02:00,0.9,0.3,96,93680,0,9999,252,0,0,0,0,0,0,9999,210,1.9,0,0,11.3,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/15,03:00,0,-0.5,96,93650,0,9999,248,0,0,0,0,0,0,9999,220,1.1,0,0,9.7,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/15,04:00,-0.5,-0.8,98,93680,0,9999,246,0,0,0,0,0,0,9999,210,1.1,0,0,9.7,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/15,05:00,0.1,-0.4,96,93650,0,9999,248,0,0,0,0,0,0,9999,210,1.7,0,0,24.1,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/15,06:00,-0.3,-1,94,93620,0,9999,246,0,0,0,0,0,0,9999,230,1.1,0,0,24.1,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/15,07:00,-1,-1.9,93,93620,0,9999,248,0,0,0,0,0,0,9999,210,1.7,1,1,24.1,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/15,08:00,-0.2,-1,94,93620,85,9999,259,0,0,0,0,0,0,9999,220,1.7,4,4,24.1,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/15,09:00,1.1,0.2,94,93580,275,9999,261,69,39,61,8,3,7,9999,200,1.9,2,2,16.1,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/15,10:00,4.1,1.9,86,93580,436,9999,271,301,567,120,34,58,15,9999,210,2.5,2,1,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/15,11:00,6.7,3.3,79,93520,557,9999,282,399,863,49,43,92,6,9999,230,1.9,2,1,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/15,12:00,9.8,3.9,67,93460,628,9999,296,466,907,50,51,97,6,9999,190,2.5,2,1,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/15,13:00,11.4,2.8,55,93360,646,9999,301,466,855,63,51,92,8,9999,200,5.3,8,1,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/15,14:00,11.7,2.3,52,93300,609,9999,306,463,925,52,51,99,7,9999,180,5.3,9,2,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/15,15:00,12.7,2.3,49,93230,520,9999,306,388,901,47,42,95,6,9999,170,6.1,8,1,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/15,16:00,12.5,2.1,49,93140,384,9999,305,271,705,74,29,70,10,9999,160,6.1,6,1,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/15,17:00,10.7,2.6,57,93080,212,9999,298,104,328,53,11,26,7,9999,170,4.2,6,1,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/15,18:00,8.8,2.4,64,93080,33,9999,290,9,22,8,1,1,1,9999,170,3.6,7,1,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/15,19:00,8.5,2.2,65,93040,0,9999,283,0,0,0,0,0,0,9999,180,3.6,5,0,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/15,20:00,8.5,2.1,64,92980,0,9999,297,0,0,0,0,0,0,9999,180,4.2,9,4,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/15,21:00,8.6,1.9,63,92950,0,9999,303,0,0,0,0,0,0,9999,190,4.2,9,6,25,7500,9,'00000000,0,0,0,88,999,999,99
2000/10/15,22:00,7.6,1.6,66,92920,0,9999,298,0,0,0,0,0,0,9999,180,4.7,10,6,25,7500,9,'00000000,0,0,0,88,999,999,99
2000/10/15,23:00,7.2,1.8,69,92920,0,9999,283,0,0,0,0,0,0,9999,190,2.5,1,1,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/15,24:00,6.7,1.8,71,92950,0,9999,318,0,0,0,0,0,0,9999,210,3.1,10,10,15,1980,9,'00000000,0,0,0,88,999,999,99
2000/10/16,01:00,6,1.7,74,92950,0,9999,295,0,0,0,0,0,0,9999,220,1.9,7,7,15,2700,9,'00000000,0,0,0,88,999,999,99
2000/10/16,02:00,4.7,1.2,78,93010,0,9999,267,0,0,0,0,0,0,9999,230,1.9,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/16,03:00,4.1,0.5,77,93010,0,9999,264,0,0,0,0,0,0,9999,230,3.1,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/16,04:00,2.1,-0.6,82,93040,0,9999,256,0,0,0,0,0,0,9999,250,1.9,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/16,05:00,2.9,-1.8,70,93080,0,9999,257,0,0,0,0,0,0,9999,250,3.1,0,0,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/16,06:00,2.4,-1.3,76,93080,0,9999,261,0,0,0,0,0,0,9999,180,1.7,1,1,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/16,07:00,2.4,-2,71,93140,0,9999,266,0,0,0,0,0,0,9999,220,3.1,7,3,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/16,08:00,2.4,-2.5,68,93140,79,9999,276,0,0,0,0,0,0,9999,210,1.7,8,7,25,3600,9,'00000000,0,0,0,88,999,999,99
2000/10/16,09:00,4.3,-2.2,61,93140,268,9999,271,111,189,74,12,16,9,9999,0,0,4,2,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/16,10:00,7.9,-1.6,50,93140,429,9999,304,275,539,107,31,55,13,9999,210,1.7,8,8,25,3600,9,'00000000,0,0,0,88,999,999,99
2000/10/16,11:00,10.3,-1.7,42,93140,549,9999,310,219,136,165,25,14,20,9999,240,1.1,8,7,25,3600,9,'00000000,0,0,0,88,999,999,99
2000/10/16,12:00,13,-1.2,37,93170,621,9999,316,272,123,216,32,13,26,9999,240,1.7,9,5,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/16,13:00,13.4,-0.1,39,93170,639,9999,316,302,198,210,35,21,25,9999,280,1.9,9,4,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/16,14:00,13.9,-1.5,34,93170,601,9999,322,348,478,139,40,51,17,9999,270,1.1,9,6,25,7500,9,'00000000,0,0,0,88,999,999,99
2000/10/16,15:00,13.3,-0.9,37,93200,512,9999,329,294,455,124,33,48,16,9999,340,2.5,8,8,25,2520,9,'00000000,0,0,0,88,999,999,99
2000/10/16,16:00,13.2,-0.8,38,93200,376,9999,309,140,111,109,16,11,13,9999,350,4.2,3,2,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/16,17:00,10.7,-0.7,45,93200,204,9999,294,134,427,70,14,33,9,9999,0,3.6,8,1,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/16,18:00,9.2,-0.2,52,93230,29,9999,306,6,0,6,1,0,1,9999,10,1.7,8,7,25,3000,9,'00000000,0,0,0,88,999,999,99
2000/10/16,19:00,8.4,0,55,93230,0,9999,308,0,0,0,0,0,0,9999,0,0,9,8,25,2730,9,'00000000,0,0,0,88,999,999,99
2000/10/16,20:00,6.7,-0.1,62,93270,0,9999,285,0,0,0,0,0,0,9999,260,1.1,5,3,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/16,21:00,4.7,-0.4,69,93300,0,9999,266,0,0,0,0,0,0,9999,310,1.9,2,0,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/16,22:00,3.7,-0.9,71,93360,0,9999,261,0,0,0,0,0,0,9999,310,1.7,2,0,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/16,23:00,3,-1.4,72,93420,0,9999,258,0,0,0,0,0,0,9999,230,1.1,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/16,24:00,2.8,-0.7,77,93460,0,9999,258,0,0,0,0,0,0,9999,0,0,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/17,01:00,1.5,-1.9,77,93520,0,9999,252,0,0,0,0,0,0,9999,230,1.1,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/17,02:00,0.2,-2.2,82,93550,0,9999,247,0,0,0,0,0,0,9999,220,1.1,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/17,03:00,0.9,-2.1,79,93620,0,9999,250,0,0,0,0,0,0,9999,230,1.7,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/17,04:00,-0.3,-2.4,84,93650,0,9999,245,0,0,0,0,0,0,9999,0,0,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/17,05:00,0.5,-2.2,80,93650,0,9999,265,0,0,0,0,0,0,9999,220,1.1,9,6,25,6600,9,'00000000,0,0,0,88,999,999,99
2000/10/17,06:00,0,-2.6,81,93650,0,9999,263,0,0,0,0,0,0,9999,210,1.7,9,6,25,6600,9,'00000000,0,0,0,88,999,999,99
2000/10/17,07:00,0.2,-2.3,81,93680,0,9999,264,0,0,0,0,0,0,9999,210,1.9,9,6,25,6600,9,'00000000,0,0,0,88,999,999,99
2000/10/17,08:00,0.2,-2.7,79,93710,73,9999,259,0,0,0,0,0,0,9999,270,1.1,9,4,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/17,09:00,3.4,-0.9,73,93680,261,9999,281,65,22,61,8,2,7,9999,180,1.1,9,7,25,6900,9,'00000000,0,0,0,88,999,999,99
2000/10/17,10:00,5.4,-0.5,65,93620,422,9999,295,75,0,75,9,0,9,9999,70,1.7,9,8,25,4500,9,'00000000,0,0,0,88,999,999,99
2000/10/17,11:00,8.1,0.7,60,93620,542,9999,303,148,6,146,17,1,17,9999,120,2.5,9,7,25,4500,9,'00000000,0,0,0,88,999,999,99
2000/10/17,12:00,11.5,0.4,46,93550,614,9999,311,225,52,202,26,6,24,9999,130,3.1,9,5,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/17,13:00,12.2,0,43,93490,631,9999,316,321,234,214,37,25,26,9999,130,6.1,9,6,25,8100,9,'00000000,0,0,0,88,999,999,99
2000/10/17,14:00,13.2,-0.1,40,93420,594,9999,318,269,119,217,31,13,26,9999,130,4.7,9,5,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/17,15:00,13.4,-0.8,37,93360,504,9999,324,224,119,180,26,13,21,9999,130,5.6,9,7,25,3600,9,'00000000,0,0,0,88,999,999,99
2000/10/17,16:00,13.8,-0.4,37,93300,369,9999,327,173,227,112,20,22,14,9999,130,5.6,9,7,25,3000,9,'00000000,0,0,0,88,999,999,99
2000/10/17,17:00,11.9,-0.5,42,93230,196,9999,309,107,343,58,11,26,7,9999,100,3.1,6,4,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/17,18:00,11.4,-0.8,42,93140,25,9999,304,12,6,7,1,1000,1,9999,110,4.2,6,3,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/17,19:00,11.2,-1.3,41,93080,0,9999,303,0,0,0,0,0,0,9999,120,5.3,6,3,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/17,20:00,10.7,-1.3,43,92950,0,9999,301,0,0,0,0,0,0,9999,130,4.7,6,3,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/17,21:00,10.4,-0.9,45,92890,0,9999,311,0,0,0,0,0,0,9999,140,3.6,9,7,25,3300,9,'00000000,0,0,0,88,999,999,99
2000/10/17,22:00,11.4,0.4,47,92790,0,9999,329,0,0,0,0,0,0,9999,150,4.7,10,9,25,3300,9,'00000000,0,0,0,88,999,999,99
2000/10/17,23:00,11.7,1.6,50,92660,0,9999,295,0,0,0,0,0,0,9999,150,5.3,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/17,24:00,9.7,1.8,58,92630,0,9999,287,0,0,0,0,0,0,9999,180,3.1,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/18,01:00,9.3,1.7,59,92570,0,9999,286,0,0,0,0,0,0,9999,130,3.1,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/18,02:00,8.1,1.5,63,92500,0,9999,281,0,0,0,0,0,0,9999,170,1.9,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/18,03:00,7.8,1.4,64,92470,0,9999,279,0,0,0,0,0,0,9999,200,1.9,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/18,04:00,6.7,1.1,67,92410,0,9999,275,0,0,0,0,0,0,9999,160,1.9,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/18,05:00,4.4,0.8,77,92410,0,9999,271,0,0,0,0,0,0,9999,0,0,3,1,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/18,06:00,3.8,0.9,81,92350,0,9999,268,0,0,0,0,0,0,9999,0,0,3,1,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/18,07:00,3.2,-0.1,79,92350,0,9999,271,0,0,0,0,0,0,9999,120,1.7,5,3,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/18,08:00,3.8,0.8,81,92380,67,9999,285,0,0,0,0,0,0,9999,0,0,9,7,25,7500,9,'00000000,0,0,0,88,999,999,99
2000/10/18,09:00,4.9,1.1,76,92410,254,9999,284,102,183,68,11,16,8,9999,0,0,8,5,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/18,10:00,8.2,2.1,65,92470,415,9999,298,276,616,89,30,62,11,9999,350,1.7,8,5,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/18,11:00,12.5,2.6,51,92470,535,9999,324,379,621,138,43,66,17,9999,250,2.5,9,7,25,4500,9,'00000000,0,0,0,88,999,999,99
2000/10/18,12:00,13.8,2.2,45,92630,606,9999,342,216,79,181,25,9,21,9999,310,7.2,9,9,25,3000,9,'00000000,0,0,0,88,999,999,99
2000/10/18,13:00,13.6,1.2,43,92570,624,9999,340,243,100,197,28,11,23,9999,330,5.6,9,9,24.1,2400,9,'00000000,0,0,0,88,999,999,99
2000/10/18,14:00,14.2,2.5,45,92660,586,9999,344,95,0,95,11,0,11,9999,260,5.3,9,9,25,3000,9,'00000000,0,0,0,88,999,999,99
2000/10/18,15:00,14.4,0.3,38,92700,496,9999,343,79,0,79,9,0,9,9999,300,4.2,9,9,25,3000,9,'00000000,0,0,0,88,999,999,99
2000/10/18,16:00,15.3,0,35,92700,361,9999,315,199,437,85,22,42,11,9999,280,1.9,1,1,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/18,17:00,14.4,-0.1,37,92700,188,9999,311,104,464,41,10,35,5,9999,220,1.9,2,1,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/18,18:00,11.4,0,45,92730,21,9999,302,4,0,4,1,0,1,9999,230,1.7,4,2,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/18,19:00,11.2,-2.1,39,92760,0,9999,302,0,0,0,0,0,0,9999,280,4.2,6,3,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/18,20:00,10.1,-3.5,37,92820,0,9999,296,0,0,0,0,0,0,9999,290,4.7,5,3,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/18,21:00,10.4,-3.2,37,92850,0,9999,295,0,0,0,0,0,0,9999,280,5.6,3,2,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/18,22:00,8.4,-2.6,45,92950,0,9999,283,0,0,0,0,0,0,9999,270,4.2,2,1,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/18,23:00,7.6,-3.1,45,93010,0,9999,274,0,0,0,0,0,0,9999,270,4.7,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/18,24:00,5.9,-3.2,50,93110,0,9999,267,0,0,0,0,0,0,9999,270,3.1,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/19,01:00,5.7,-3.1,52,93140,0,9999,267,0,0,0,0,0,0,9999,280,3.1,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/19,02:00,4.7,-2.8,57,93170,0,9999,263,0,0,0,0,0,0,9999,270,2.5,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/19,03:00,4.4,-3.1,56,93200,0,9999,262,0,0,0,0,0,0,9999,240,2.5,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/19,04:00,3.2,-3.5,59,93270,0,9999,257,0,0,0,0,0,0,9999,260,1.9,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/19,05:00,3.3,-2.8,63,93330,0,9999,267,0,0,0,0,0,0,9999,250,3.6,3,2,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/19,06:00,2.9,-2.7,65,93390,0,9999,262,0,0,0,0,0,0,9999,240,3.1,2,1,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/19,07:00,2.9,-3.1,63,93390,0,9999,256,0,0,0,0,0,0,9999,260,4.7,0,0,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/19,08:00,4.9,-3.5,53,93460,62,9999,263,0,0,0,0,0,0,9999,270,5.3,0,0,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/19,09:00,7,-3.1,47,93520,248,9999,281,113,254,67,12,21,8,9999,300,6.7,3,2,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/19,10:00,7.9,-3.2,44,93550,408,9999,289,276,626,90,30,63,11,9999,310,9.2,6,4,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/19,11:00,8.6,-3.2,42,93580,528,9999,283,280,400,126,32,42,16,9999,300,10.8,1,1,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/19,12:00,9.7,-3.1,39,93620,599,9999,288,371,601,109,42,64,14,9999,310,8.3,1,1,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/19,13:00,9.9,-3.2,38,93650,616,9999,289,401,676,98,45,72,12,9999,300,9.2,1,1,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/19,14:00,10.2,-3.4,37,93620,578,9999,290,402,712,103,45,76,13,9999,320,9.2,1,1,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/19,15:00,10.1,-3.3,38,93650,489,9999,293,262,339,141,30,36,17,9999,300,6.1,2,2,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/19,16:00,10,-3.4,37,93680,353,9999,293,251,697,72,27,67,9,9999,300,5.6,3,2,24.1,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/19,17:00,8.1,-3.9,41,93680,180,9999,281,111,689,21,9,50,3,9999,320,3.6,3,1,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/19,18:00,5.3,-3.2,53,93650,18,9999,270,8,6,3,0,1000,0,9999,40,3.6,3,1,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/19,19:00,4.7,-3.3,54,93710,0,9999,268,0,0,0,0,0,0,9999,70,4.2,2,1,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/19,20:00,3.1,-3.4,60,93680,0,9999,262,0,0,0,0,0,0,9999,100,3.1,2,1,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/19,21:00,3.3,-3.1,61,93650,0,9999,266,0,0,0,0,0,0,9999,120,3.1,4,2,24.1,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/19,22:00,2.7,-3.2,63,93650,0,9999,260,0,0,0,0,0,0,9999,110,3.1,3,1,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/19,23:00,2,-2.9,68,93550,0,9999,253,0,0,0,0,0,0,9999,110,3.1,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/19,24:00,2.4,-3.3,64,93520,0,9999,254,0,0,0,0,0,0,9999,120,4.7,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/20,01:00,2.6,-3.2,64,93390,0,9999,255,0,0,0,0,0,0,9999,120,5.3,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/20,02:00,2.5,-3.3,63,93330,0,9999,255,0,0,0,0,0,0,9999,140,6.1,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/20,03:00,2.4,-3.4,63,93170,0,9999,254,0,0,0,0,0,0,9999,130,6.1,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/20,04:00,2.4,-3.4,63,93080,0,9999,254,0,0,0,0,0,0,9999,130,7.2,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/20,05:00,2.6,-3.6,61,93010,0,9999,275,0,0,0,0,0,0,9999,140,6.7,9,7,25,7500,9,'00000000,0,0,0,88,999,999,99
2000/10/20,06:00,2.7,-3.5,62,92850,0,9999,268,0,0,0,0,0,0,9999,130,7.2,8,4,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/20,07:00,2.5,-3.8,61,92730,0,9999,269,0,0,0,0,0,0,9999,120,5.6,8,5,25,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/20,08:00,2.5,-3.8,61,92660,57,9999,275,0,0,0,0,0,0,9999,140,6.7,9,7,25,2850,9,'00000000,0,0,0,88,999,999,99
2000/10/20,09:00,2.8,-3.4,62,92540,241,9999,281,79,68,67,9,6,8,9999,120,7.2,9,8,25,3900,9,'00000000,0,0,0,88,999,999,99
2000/10/20,10:00,3.9,-3.3,57,92440,401,9999,292,46,0,46,5,0,5,9999,120,6.7,9,9,25,3900,9,'00000000,0,0,0,88,999,999,99
2000/10/20,11:00,5.6,-2.9,53,92350,521,9999,299,116,0,116,14,0,14,9999,120,7.2,9,9,25,3900,9,'00000000,0,0,0,88,999,999,99
2000/10/20,12:00,6.8,-2.5,50,92220,591,9999,298,106,0,106,12,0,12,9999,120,6.1,9,8,25,3900,9,'00000000,0,0,0,88,999,999,99
2000/10/20,13:00,7.7,-2.1,49,92090,608,9999,309,157,8,154,18,1,18,9999,120,5.6,9,9,25,3900,9,'00000000,0,0,0,88,999,999,99
2000/10/20,14:00,8.1,-1.7,49,92030,571,9999,311,104,0,104,12,0,12,9999,120,5.3,9,9,25,4200,9,'00000000,0,0,0,88,999,999,99
2000/10/20,15:00,8.9,-1.7,47,91900,481,9999,315,87,0,87,10,0,10,9999,120,5.3,9,9,25,4200,9,'00000000,0,0,0,88,999,999,99
2000/10/20,16:00,9.6,-1.6,45,91840,345,9999,312,57,0,57,7,0,7,9999,120,4.7,9,8,25,4200,9,'00000000,0,0,0,88,999,999,99
2000/10/20,17:00,9.6,-1.4,46,91740,172,9999,312,23,0,23,3,0,3,9999,100,4.2,9,8,25,4200,9,'00000000,0,0,0,88,999,999,99
2000/10/20,18:00,8.9,-1.4,48,91680,15,9999,309,1,0,1,0,0,0,9999,90,3.6,9,8,25,4500,9,'00000000,0,0,0,88,999,999,99
2000/10/20,19:00,9.6,-1,47,91580,0,9999,312,0,0,0,0,0,0,9999,100,4.7,8,8,25,4500,9,'00000000,0,0,0,88,999,999,99
2000/10/20,20:00,9.5,-0.5,49,91490,0,9999,328,0,0,0,0,0,0,9999,120,4.7,10,10,25,4500,9,'00000000,0,0,0,88,999,999,99
2000/10/20,21:00,8.9,-0.2,53,91460,0,9999,326,0,0,0,0,0,0,9999,90,1.9,10,10,25,4500,9,'00000000,0,0,0,88,999,999,99
2000/10/20,22:00,7.4,0,59,91490,0,9999,319,0,0,0,0,0,0,9999,0,1.7,10,10,25,4800,9,'00000000,0,0,0,88,999,999,99
2000/10/20,23:00,6.8,-0.4,60,91520,0,9999,274,0,0,0,0,0,0,9999,320,1.7,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/20,24:00,6.6,0.1,63,91550,0,9999,315,0,0,0,0,0,0,9999,310,4.2,10,10,15,2970,9,'00000000,0,0,0,88,999,999,99
2000/10/21,01:00,5.5,-0.2,67,91710,0,9999,269,0,0,0,0,0,0,9999,290,6.1,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/21,02:00,4.3,-1.1,67,91810,0,9999,272,0,0,0,0,0,0,9999,310,7.8,2,2,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/21,03:00,3.7,-1.8,66,91900,0,9999,286,0,0,0,0,0,0,9999,320,6.1,8,8,15,2910,9,'00000000,0,0,0,88,999,999,99
2000/10/21,04:00,4.4,-0.5,70,92090,0,9999,264,0,0,0,0,0,0,9999,320,6.1,0,0,15,77770,9,'00000000,0,0,0,88,999,999,99
2000/10/21,05:00,5.1,0.1,70,92190,0,9999,309,0,0,0,0,0,0,9999,310,5.3,10,10,25,2340,9,'00000000,0,0,0,88,999,999,99
2000/10/21,06:00,5.4,0.6,71,92310,0,9999,311,0,0,0,0,0,0,9999,300,5.3,10,10,25,1800,9,'00000000,0,0,0,88,999,999,99
2000/10/21,07:00,5.2,1.4,76,92380,0,9999,311,0,0,0,0,0,0,9999,290,5.3,10,10,24.1,810,9,'04000000,0,0,0,88,999,999,99
2000/10/21,08:00,5.8,-0.1,66,92500,52,9999,303,0,0,0,0,0,0,9999,290,6.7,9,9,25,1050,9,'00000000,0,0,0,88,999,999,99
